Name;Type;RA;Dec;Const;MajAx;MinAx;PosAng;B-Mag;V-Mag;J-Mag;H-Mag;K-Mag;SurfBr;Hubble;Pax;Pm-RA;Pm-Dec;RadVel;Redshift;Cstar U-Mag;Cstar B-Mag;Cstar V-Mag;M;NGC;IC;Cstar Names;Identifiers;Common names;NED notes;OpenNGC notes;Sources
PK 345+06 1;PN;16:39:28.12;-36:34:21.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 345+03 2;PN;16:54:27.02;-38:44:08.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 346+08 1;PN;16:34:04.26;-35:05:25.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 346-08 1;PN;17:45:28.59;-44:54:11.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 346-06 1;PN;17:39:20.34;-44:09:38.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 346+12 1;PN;16:23:17.30;-31:44:56.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 347+05 1;PN;16:48:53.47;-35:47:13.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 347+01 1;PN;17:04:34.11;-37:53:13.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 348-13 1;PN;18:18:31.29;-45:59:03.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 348-04 1;PN;17:32:48.32;-40:58:24.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 348-09 1;PN;17:56:33.19;-43:03:17.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 349-03 1;PN;17:32:20.07;-39:51:20.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 349-01 1;PN;17:22:16.07;-38:28:57.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 349+01 1;PN;17:13:44.27;-37:06:06.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 349+04 1;PN;17:01:06.30;-34:49:39.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 350-03 1;PN;17:36:30.25;-39:22:02.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 350-05 1;PN;17:42:53.87;-39:36:28.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 350-02 1;PN;17:32:20.46;-37:57:38.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 350+04 1;PN;17:04:36.79;-33:59:11.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 351+04 1;PN;17:03:46.55;-33:29:52.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 351+05 1;PN;17:02:19.14;-33:10:03.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 351+07 1;PN;16:53:37.15;-31:40:35.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 351-06 1;PN;17:50:44.38;-39:17:24.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 351+09 1;PN;16:50:16.94;-30:19:54.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 352-04 1;PN;17:45:07.11;-38:08:48.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 352+05 1;PN;17:05:31.09;-32:32:09.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 352+00 1;PN;17:26:24.03;-35:01:45.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 352+03 2;PN;17:14:42.90;-33:24:47.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 352-00 1;PN;17:28:27.27;-35:07:42.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 352-07 1;PN;18:00:11.97;-38:49:51.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 353-05 1;PN;17:50:44.80;-37:23:53.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 353+06 2;PN;17:04:18.36;-30:53:28.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 353-04 1;PN;17:49:48.23;-37:01:27.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 353+06 1;PN;17:05:13.97;-30:32:28.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 354+04 1;PN;17:14:07.04;-31:19:42.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 354-07 1;PN;18:04:57.31;-37:38:09.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 354+03 1;PN;17:18:52.22;-31:39:05.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 355+03 3;PN;17:19:20.54;-31:12:33.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 355+02 3;PN;17:24:26.51;-31:43:17.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 355-02 4;PN;17:45:32.29;-34:33:55.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 355-06 1;PN;18:02:31.50;-36:38:51.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 355-02 2;PN;17:44:14.20;-34:17:28.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 355-02 1;PN;17:44:20.50;-34:06:40.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 355-04 1;PN;17:51:12.28;-34:55:25.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 355-02 3;PN;17:46:06.34;-34:03:46.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 355-03 1;PN;17:47:49.99;-34:08:00.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 355-03 2;PN;17:48:58.39;-34:21:55.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 355-03 3;PN;17:49:14.03;-34:22:53.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 355+02 2;PN;17:24:40.17;-30:51:52.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 355+03 2;PN;17:21:32.27;-30:20:48.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 355-04 2;PN;17:52:59.01;-34:38:23.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 356+02 1;PN;17:25:18.89;-30:40:44.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 356-03 1;PN;17:49:50.79;-34:00:15.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 356-04 1;PN;17:54:33.06;-34:22:21.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 356-06 1;PN;18:02:31.96;-35:13:08.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 356+01 2;PN;17:30:58.58;-31:01:07.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 356+05 1;PN;17:17:20.08;-28:59:30.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 356-02 2;PN;17:46:45.51;-33:08:35.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 356-03 2;PN;17:51:50.45;-33:47:36.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 356-03 3;PN;17:53:20.70;-33:56:00.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 356-07 2;PN;18:09:48.84;-35:44:12.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 356-04 2;PN;17:57:19.22;-34:09:49.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 356-06 2;PN;18:04:29.51;-34:57:59.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 356+03 1;PN;17:25:06.46;-29:45:14.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 356-05 1;PN;18:00:18.64;-34:27:41.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 356+04 2;PN;17:21:04.28;-29:02:59.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 356+04 1;PN;17:20:33.31;-29:00:38.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 356-05 2;PN;18:02:02.95;-34:27:47.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 357+02 5;PN;17:28:50.14;-30:07:52.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 357+02 7;PN;17:30:51.43;-30:17:14.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 357+03 1;PN;17:24:34.52;-29:24:14.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 357-04 3;PN;17:58:15.50;-33:47:38.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 357-06 1;PN;18:04:04.67;-34:28:31.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 357+02 6;PN;17:31:07.27;-30:10:36.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 357+07 1;PN;17:10:41.86;-27:08:43.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 357-04 1;PN;17:57:25.16;-33:35:42.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 357+03 2;PN;17:25:58.89;-29:21:53.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 357+04 1;PN;17:23:24.95;-28:59:05.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 357-03 2;PN;17:52:34.45;-32:45:51.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 357-03 4;PN;17:53:38.11;-32:58:53.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 357-04 2;PN;17:58:32.67;-33:28:36.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 357+03 5;PN;17:27:24.31;-29:21:13.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 357+03 4;PN;17:26:59.86;-29:15:31.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 357+01 1;PN;17:32:46.94;-30:00:14.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 357+02 4;PN;17:29:43.27;-29:32:49.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 357-03 3;PN;17:53:16.81;-32:40:40.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 358-03 2;PN;17:56:13.74;-32:37:33.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 357-05 1;PN;18:01:22.37;-33:17:44.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 358+02 2;PN;17:30:23.69;-29:09:34.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 358+09 1;PN;17:05:46.53;-25:24:01.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 358-05 1;PN;18:01:42.60;-33:15:17.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 358+03 2;PN;17:27:32.66;-28:31:10.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 358+03 1;PN;17:27:20.57;-28:27:51.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 358+04 1;PN;17:24:52.17;-28:05:54.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 358-01 1;PN;17:46:02.92;-31:03:32.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 358+01 4;PN;17:37:00.61;-29:40:17.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 358+03 7;PN;17:29:40.95;-28:40:31.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 358-21 1;PN;19:17:23.19;-39:36:47.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 358+03 3;PN;17:28:41.79;-28:27:19.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 358+05 1;PN;17:21:11.64;-27:11:27.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 358-02 1;PN;17:52:09.69;-31:30:03.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 358-04 1;PN;17:59:02.42;-32:21:44.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 358-07 1;PN;18:12:03.19;-33:52:00.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 358+01 1;PN;17:35:14.03;-29:03:11.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 358+07 1;PN;17:12:39.21;-25:43:32.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 358-05 4;PN;18:04:56.01;-32:54:03.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 358+05 2;PN;17:22:28.31;-27:08:35.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 358-05 3;PN;18:03:53.67;-32:41:38.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 358+03 8;PN;17:31:09.34;-28:15:00.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 358+04 2;PN;17:27:09.50;-27:44:24.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 358+03 6;PN;17:30:43.86;-28:04:05.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 358+03 4;PN;17:30:02.93;-27:59:23.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 358-00 2;PN;17:45:57.67;-30:12:00.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 358-03 1;PN;17:58:11.07;-31:42:57.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 359-04 1;PN;17:59:56.79;-31:54:34.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 359-04 3;PN;18:02:46.80;-32:09:31.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 359+15 1;PN;16:48:33.90;-21:00:39.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 359-01 1;PN;17:50:18.01;-30:34:55.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 359-02 2;PN;17:52:46.62;-30:49:44.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 359-02 4;PN;17:55:06.24;-31:12:22.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 359+04 1;PN;17:25:44.33;-26:57:48.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 359+01 1;PN;17:38:42.18;-28:42:45.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 359-00 1;PN;17:47:56.78;-29:59:52.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 359-01 2;PN;17:51:18.93;-30:23:53.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 359-03 1;PN;17:56:26.03;-31:04:22.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 359+02 4;PN;17:35:15.23;-28:07:06.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 359-03 2;PN;17:58:12.74;-31:08:07.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 359-04 4;PN;18:04:06.98;-31:39:13.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 359-01 3;PN;17:52:05.46;-30:05:17.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 359-02 3;PN;17:55:36.12;-30:33:32.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 359+02 3;PN;17:35:46.65;-27:43:04.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 359+03 2;PN;17:30:46.64;-27:05:56.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 359+05 1;PN;17:24:01.49;-25:59:23.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 359+06 1;PN;17:19:12.78;-25:17:16.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 359-07 1;PN;18:14:50.49;-32:37:09.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 359+05 2;PN;17:25:43.43;-26:11:54.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 359-04 2;PN;18:03:52.51;-31:17:45.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
