Name;Type;RA;Dec;Const;MajAx;MinAx;PosAng;B-Mag;V-Mag;J-Mag;H-Mag;K-Mag;SurfBr;Hubble;Pax;Pm-RA;Pm-Dec;RadVel;Redshift;Cstar U-Mag;Cstar B-Mag;Cstar V-Mag;M;NGC;IC;Cstar Names;Identifiers;Common names;NED notes;OpenNGC notes;Sources
LDN 740;DrkN;19:28:11.14;+20:06:11.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 741;DrkN;19:21:09.62;+21:05:43.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 742;DrkN;19:33:11.95;+19:36:32.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 743;DrkN;19:38:24.96;+18:56:52.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 744;DrkN;19:19:27.14;+21:25:36.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 745;DrkN;19:48:14.71;+17:47:31.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 746;DrkN;19:22:09.41;+21:17:47.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 747;DrkN;19:41:13.15;+18:52:04.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 748;DrkN;19:25:09.77;+21:05:59.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 749;DrkN;19:15:07.70;+22:25:18.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 750;DrkN;19:18:08.23;+22:05:30.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 751;DrkN;19:21:02.81;+21:44:42.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 752;DrkN;19:38:54.26;+19:31:54.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 753;DrkN;19:48:14.14;+18:17:31.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 754;DrkN;19:47:13.61;+18:42:27.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 755;DrkN;19:27:09.43;+21:26:07.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 756;DrkN;19:27:39.46;+21:26:09.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 757;DrkN;19:42:12.38;+19:34:08.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 758;DrkN;19:46:43.30;+18:57:25.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 759;DrkN;19:10:05.33;+24:04:57.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 760;DrkN;19:30:09.05;+21:51:19.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 761;DrkN;19:36:10.25;+21:06:43.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 762;DrkN;19:19:54.91;+23:10:38.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 763;DrkN;19:18:36.53;+23:25:32.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 764;DrkN;19:19:06.55;+23:25:34.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 765;DrkN;19:44:11.62;+20:17:15.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 766;DrkN;19:49:12.62;+19:37:35.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 767;DrkN;19:25:07.68;+22:45:59.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 768;DrkN;19:28:08.02;+22:36:11.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 769;DrkN;19:24:07.20;+23:05:55.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 770;DrkN;19:32:08.83;+22:06:27.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 771;DrkN;19:20:42.50;+23:31:41.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 772;DrkN;19:25:07.25;+23:05:59.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 773;DrkN;19:22:30.70;+23:25:48.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 774;DrkN;19:22:54.72;+23:25:50.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 775;DrkN;19:23:36.74;+23:25:53.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 776;DrkN;19:35:08.95;+22:06:40.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 777;DrkN;19:12:04.06;+25:05:05.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 778;DrkN;19:27:06.58;+23:41:07.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 779;DrkN;19:30:07.15;+23:21:19.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 780;DrkN;19:14:03.70;+25:25:14.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 781;DrkN;19:28:06.53;+23:46:11.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 782;DrkN;19:28:06.31;+23:56:11.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 783;DrkN;19:27:06.05;+24:06:07.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 784;DrkN;19:29:06.14;+24:06:15.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 785;DrkN;19:34:06.38;+24:06:36.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 786;DrkN;19:31:35.83;+24:26:25.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 787;DrkN;19:53:09.86;+22:07:50.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 788;DrkN;19:33:35.50;+24:46:34.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 789;DrkN;19:49:37.85;+23:37:37.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 790;DrkN;19:35:04.37;+25:41:39.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 791;DrkN;19:49:37.44;+23:57:37.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 792;DrkN;19:37:04.49;+25:41:47.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 793;DrkN;19:39:34.97;+25:26:57.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 794;DrkN;19:37:03.29;+26:36:47.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 795;DrkN;19:37:03.29;+26:36:47.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 796;DrkN;19:44:04.03;+26:22:15.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 797;DrkN;20:05:39.02;+23:28:38.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 798;DrkN;19:47:04.54;+26:07:27.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 799;DrkN;19:42:33.17;+26:57:09.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 800;DrkN;19:44:03.48;+26:47:15.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 801;DrkN;20:03:25.90;+24:18:29.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 802;DrkN;19:59:42.84;+24:58:16.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 803;DrkN;19:42:20.71;+27:17:08.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 804;DrkN;19:42:50.78;+27:15:10.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 805;DrkN;20:01:37.22;+24:45:23.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 806;DrkN;19:44:21.07;+27:07:16.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 807;DrkN;19:43:38.69;+27:22:13.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 808;DrkN;19:45:02.88;+27:17:19.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 809;DrkN;20:04:06.91;+25:08:32.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 810;DrkN;19:45:01.99;+27:57:19.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 811;DrkN;19:40:00.41;+28:51:59.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 812;DrkN;19:45:01.20;+28:32:19.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 813;DrkN;19:43:00.26;+29:07:11.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 814;DrkN;20:04:04.97;+26:43:32.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 815;DrkN;19:47:00.55;+29:07:27.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 816;DrkN;19:35:57.79;+30:31:43.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 817;DrkN;19:40:58.73;+30:07:03.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 818;DrkN;20:17:06.67;+26:09:20.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 819;DrkN;19:47:58.90;+30:22:31.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 820;DrkN;19:44:57.84;+30:57:19.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 821;DrkN;19:37:07.08;+32:26:48.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 822;DrkN;19:46:56.33;+32:07:27.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 823;DrkN;20:09:00.98;+30:08:51.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 824;DrkN;20:16:02.57;+29:24:16.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 825;DrkN;19:51:55.30;+33:07:46.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 826;DrkN;19:48:54.41;+33:32:34.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 827;DrkN;20:18:02.38;+29:42:24.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 828;DrkN;19:50:54.58;+33:32:42.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 829;DrkN;19:53:12.94;+33:26:51.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 830;DrkN;19:51:54.31;+33:46:46.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 831;DrkN;19:53:54.60;+33:42:54.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 832;DrkN;19:54:54.62;+33:45:58.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 833;DrkN;19:54:54.58;+33:47:58.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 834;DrkN;19:53:53.59;+34:23:54.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 835;DrkN;19:53:23.11;+34:40:52.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 836;DrkN;19:53:23.06;+34:42:52.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 837;DrkN;20:23:55.58;+30:46:45.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 838;DrkN;20:24:01.58;+30:46:45.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 839;DrkN;19:59:54.55;+34:08:17.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 840;DrkN;19:54:16.51;+35:07:55.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 841;DrkN;20:10:57.07;+33:08:58.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 842;DrkN;20:19:59.59;+31:59:31.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 843;DrkN;20:20:41.76;+31:55:33.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 844;DrkN;20:30:26.40;+30:40:08.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 845;DrkN;20:05:00.74;+34:21:36.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 846;DrkN;20:42:05.42;+29:10:47.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 847;DrkN;20:01:53.26;+35:08:24.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 848;DrkN;20:05:18.02;+34:51:37.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 849;DrkN;20:04:35.59;+35:06:34.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 850;DrkN;20:11:55.78;+34:09:02.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 851;DrkN;20:30:19.13;+31:40:07.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 852;DrkN;20:05:53.66;+35:08:39.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 853;DrkN;20:06:53.66;+35:13:43.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 854;DrkN;19:57:50.93;+36:23:09.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 855;DrkN;19:58:33.00;+36:23:12.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 856;DrkN;20:08:11.88;+35:10:48.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 857;DrkN;20:01:51.74;+36:08:24.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 858;DrkN;20:11:06.53;+34:56:58.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 859;DrkN;20:31:24.38;+32:20:11.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 860;DrkN;20:04:52.18;+36:03:36.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 861;DrkN;20:00:26.59;+36:46:19.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 862;DrkN;20:06:51.00;+36:58:43.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 863;DrkN;20:07:44.88;+37:06:46.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 864;DrkN;20:42:01.80;+32:10:47.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 865;DrkN;20:04:13.44;+37:46:33.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 866;DrkN;20:07:07.78;+37:46:44.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 867;DrkN;19:59:53.40;+38:43:17.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 868;DrkN;20:47:02.40;+32:11:04.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 869;DrkN;19:59:46.13;+39:28:16.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 870;DrkN;20:36:57.31;+35:10:30.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 871;DrkN;20:05:46.27;+39:48:39.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 872;DrkN;20:01:44.64;+40:28:24.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 873;DrkN;20:40:57.82;+35:10:44.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 874;DrkN;20:41:57.96;+35:10:47.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 875;DrkN;20:07:46.25;+39:58:46.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 876;DrkN;20:09:16.58;+39:53:52.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 877;DrkN;20:14:17.23;+39:54:10.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 878;DrkN;20:08:45.22;+40:39:50.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 879;DrkN;20:20:49.06;+39:19:34.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 880;DrkN;20:13:46.49;+40:19:09.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 881;DrkN;20:17:47.86;+39:49:23.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 882;DrkN;20:19:18.31;+39:39:29.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 883;DrkN;20:19:48.38;+39:39:31.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 884;DrkN;20:05:43.39;+41:28:39.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 885;DrkN;20:09:14.45;+41:08:52.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 886;DrkN;20:18:47.71;+39:59:27.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 887;DrkN;20:03:41.33;+42:28:31.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 888;DrkN;20:18:46.61;+40:39:27.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 889;DrkN;20:24:48.29;+40:09:48.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 890;DrkN;20:03:40.56;+42:53:31.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 891;DrkN;20:13:43.61;+41:59:08.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 892;DrkN;20:15:44.18;+41:49:16.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 893;DrkN;20:12:43.03;+42:14:05.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 894;DrkN;20:15:44.04;+41:54:16.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 895;DrkN;20:15:42.72;+42:39:16.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 896;DrkN;20:41:51.60;+39:40:47.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 897;DrkN;20:24:44.95;+42:09:48.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 898;DrkN;20:41:51.36;+39:50:47.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 899;DrkN;20:23:43.94;+42:39:45.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 900;DrkN;20:24:43.94;+42:44:48.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 901;DrkN;20:21:30.41;+43:19:37.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 902;DrkN;20:21:42.43;+43:19:37.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 903;DrkN;20:08:37.10;+45:03:50.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 904;DrkN;20:52:54.07;+39:11:23.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 905;DrkN;20:09:36.77;+45:18:54.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 906;DrkN;20:36:46.87;+42:10:30.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 907;DrkN;20:45:14.11;+41:00:58.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 908;DrkN;20:19:38.71;+45:09:30.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 909;DrkN;20:19:38.71;+45:09:30.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 910;DrkN;20:19:38.38;+45:19:30.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 911;DrkN;20:40:46.30;+42:55:43.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 912;DrkN;21:07:57.24;+38:42:09.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 913;DrkN;20:24:15.17;+45:19:46.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 914;DrkN;20:51:50.21;+41:41:20.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 915;DrkN;20:45:22.85;+43:05:58.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 916;DrkN;20:57:52.03;+41:11:39.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 917;DrkN;20:40:14.16;+44:08:42.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 918;DrkN;20:40:56.35;+44:05:44.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 919;DrkN;20:32:40.73;+45:17:16.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 920;DrkN;20:32:40.63;+45:20:16.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 921;DrkN;20:33:10.85;+45:16:18.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 922;DrkN;20:38:43.08;+44:35:37.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 923;DrkN;20:34:41.30;+45:10:23.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 925;DrkN;20:33:40.82;+45:20:19.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 926;DrkN;20:35:23.16;+45:19:25.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 927;DrkN;21:03:53.26;+41:05:57.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 928;DrkN;20:41:01.51;+44:35:44.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 929;DrkN;20:35:41.18;+45:20:26.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 930;DrkN;20:36:53.40;+45:20:30.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 931;DrkN;20:47:46.03;+43:51:06.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 932;DrkN;21:05:52.51;+41:52:03.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 933;DrkN;20:52:46.42;+44:11:22.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 934;DrkN;21:07:04.37;+42:07:07.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 935;DrkN;20:56:47.74;+43:51:35.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 936;DrkN;20:51:44.54;+45:11:19.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 937;DrkN;21:09:52.42;+42:27:15.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 938;DrkN;21:08:51.86;+42:42:12.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 939;DrkN;20:31:04.80;+48:10:10.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 940;DrkN;20:53:44.26;+45:35:26.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 941;DrkN;20:56:44.45;+45:49:35.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 942;DrkN;21:16:22.63;+43:12:34.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 943;DrkN;21:16:40.44;+43:23:35.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 944;DrkN;21:17:40.80;+43:17:38.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 945;DrkN;20:57:43.44;+46:31:39.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 946;DrkN;21:18:58.82;+43:27:42.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 947;DrkN;21:19:59.23;+43:18:45.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 948;DrkN;21:20:41.47;+43:14:47.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 949;DrkN;21:19:22.80;+43:31:43.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 950;DrkN;21:00:31.90;+46:36:47.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 951;DrkN;21:21:05.47;+43:18:48.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 952;DrkN;21:20:29.14;+43:27:46.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 953;DrkN;21:21:23.45;+43:22:49.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 954;DrkN;21:01:43.13;+47:11:51.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 955;DrkN;20:57:41.04;+47:51:38.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 956;DrkN;21:11:35.40;+45:58:21.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 957;DrkN;21:00:41.86;+47:46:48.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 958;DrkN;20:58:58.87;+48:06:42.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 959;DrkN;21:11:46.54;+46:32:21.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 960;DrkN;21:08:32.74;+47:10:12.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 961;DrkN;21:08:50.69;+47:14:12.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 962;DrkN;21:01:41.02;+48:21:51.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 963;DrkN;21:13:46.97;+46:32:27.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 964;DrkN;21:09:32.62;+47:22:14.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 965;DrkN;21:19:49.42;+45:52:44.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 966;DrkN;21:00:09.41;+49:01:46.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 967;DrkN;21:10:14.42;+47:34:17.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 968;DrkN;21:22:32.54;+45:32:52.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 969;DrkN;21:33:55.87;+43:35:22.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 970;DrkN;21:12:45.36;+47:22:24.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 971;DrkN;21:00:51.02;+49:18:48.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 972;DrkN;21:21:19.37;+46:07:48.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 973;DrkN;21:37:27.12;+43:13:31.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 974;DrkN;21:19:18.12;+46:37:43.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 975;DrkN;21:11:44.26;+47:52:21.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 976;DrkN;21:24:08.21;+46:00:56.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 977;DrkN;21:38:57.46;+43:13:35.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 978;DrkN;21:01:08.35;+49:41:49.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 979;DrkN;21:39:27.38;+43:21:37.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 980;DrkN;21:24:50.06;+46:12:58.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 981;DrkN;20:59:36.98;+50:11:44.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 982;DrkN;21:02:26.26;+49:54:53.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 983;DrkN;21:32:23.52;+45:03:18.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 984;DrkN;21:01:37.49;+50:11:51.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 985;DrkN;20:59:06.10;+50:34:43.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 986;DrkN;21:32:23.28;+45:13:18.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
