Name;Type;RA;Dec;Const;MajAx;MinAx;PosAng;B-Mag;V-Mag;J-Mag;H-Mag;K-Mag;SurfBr;Hubble;Pax;Pm-RA;Pm-Dec;RadVel;Redshift;Cstar U-Mag;Cstar B-Mag;Cstar V-Mag;M;NGC;IC;Cstar Names;Identifiers;Common names;NED notes;OpenNGC notes;Sources
LBN 721;Neb;03:35:15.53;+37:59:57.5;;12;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 722;Neb;04:40:49.44;+50:25:47.3;;5;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 723;Neb;08:07:18.55;+61:21:19.4;;55;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 724;Neb;04:03:29.66;+43:58:14.5;;40;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 725;Neb;03:11:01.68;+29:41:18.6;;180;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 726;Neb;03:13:02.47;+30:11:12.1;;360;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 727;Neb;08:06:15.31;+60:31:23.5;;43;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 728;Neb;08:27:08.62;+60:20:07.1;;25;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 729;Neb;08:22:09.79;+60:15:24.8;;32;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 730;Neb;02:26:41.88;+11:43:27.5;;180;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 731;Neb;04:20:33.91;+44:57:08.3;;1;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 732;Neb;08:08:12.74;+60:01:16.0;;25;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 733;Neb;08:07:11.69;+59:41:19.7;;35;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 734;Neb;03:26:05.74;+31:40:28.9;;10;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 735;Neb;04:21:32.83;+44:22:04.4;;4;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 736;Neb;04:03:23.50;+40:38:14.6;;210;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 737;Neb;04:48:45.46;+48:33:14.4;;1;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 738;Neb;03:48:15.17;+36:39:10.8;;300;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 739;Neb;05:07:51.98;+50:19:54.1;;8;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 740;Neb;03:27:04.90;+30:54:25.6;;20;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 741;Neb;03:29:05.71;+31:23:18.6;;9;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 742;Neb;04:44:40.68;+46:45:31.0;;55;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 743;Neb;02:55:50.62;+20:12:05.8;;140;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 744;Neb;04:45:40.78;+46:45:27.0;;50;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 745;Neb;04:58:45.07;+48:00:32.4;;9;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 746;Neb;03:29:03.79;+29:50:18.6;;10;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 747;Neb;04:55:43.27;+47:23:45.2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 748;Neb;03:51:13.75;+35:28:59.9;;40;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 749;Neb;03:39:07.80;+32:09:43.6;;150;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 750;Neb;05:49:00.70;+52:30:56.9;;90;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 751;Neb;05:43:59.02;+52:01:18.5;;160;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 752;Neb;04:01:17.16;+36:58:22.4;;300;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 753;Neb;02:55:48.82;+18:12:05.8;;100;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 754;Neb;04:55:40.92;+46:24:45.4;;60;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 755;Neb;04:51:39.05;+45:45:02.2;;12;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 756;Neb;04:01:16.63;+36:38:22.6;;160;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 757;Neb;03:52:11.93;+34:08:56.0;;45;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 758;Neb;03:44:08.28;+32:08:25.4;;10;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 759;Neb;05:05:41.33;+46:14:03.1;;90;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 760;Neb;06:06:59.74;+52:09:38.2;;25;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 761;Neb;03:39:03.96;+29:09:43.6;;140;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 762;Neb;02:59:48.17;+17:11:53.5;;30;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 763;Neb;03:12:51.55;+19:51:12.6;;25;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 764;Neb;05:58:52.42;+49:40:13.4;;40;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 765;Neb;05:58:50.59;+49:00:13.3;;50;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 766;Neb;04:31:17.57;+35:26:24.7;;3;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 767;Neb;04:31:17.57;+35:26:24.7;;3;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 768;Neb;05:17:32.83;+42:03:12.2;;70;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 769;Neb;05:27:35.40;+43:02:29.0;;20;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 770;Neb;03:45:58.54;+24:09:18.7;;90;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 771;Neb;03:45:58.54;+24:09:18.7;;60;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 772;Neb;03:45:58.54;+24:09:18.7;;180;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 773;Neb;03:42:56.62;+22:39:29.5;;150;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 774;Neb;03:55:00.77;+25:28:45.5;;180;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 775;Neb;04:03:02.78;+26:38:15.4;;50;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 776;Neb;03:52:59.02;+24:08:52.8;;200;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 777;Neb;04:05:02.62;+26:23:07.8;;20;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 778;Neb;05:26:30.17;+40:32:33.4;;10;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 779;Neb;04:01:00.77;+25:08:22.9;;150;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 780;Neb;05:11:24.67;+38:01:38.3;;2;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 781;Neb;05:19:26.66;+38:53:03.8;;30;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 782;Neb;04:19:05.98;+28:12:13.3;;15;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 783;Neb;05:13:23.62;+37:23:29.8;;10;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 784;Neb;05:13:23.62;+37:23:29.8;;2;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 785;Neb;04:22:06.50;+28:27:01.4;;5;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 786;Neb;04:13:02.18;+25:37:36.8;;180;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 787;Neb;05:23:22.54;+36:32:46.7;;180;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 788;Neb;04:27:03.65;+26:05:41.6;;5;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 789;Neb;05:38:24.77;+37:31:41.5;;120;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 790;Neb;07:57:37.01;+47:11:55.0;;30;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 791;Neb;05:14:17.90;+34:03:25.6;;100;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 792;Neb;04:48:09.98;+29:47:15.7;;10;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 793;Neb;04:31:04.56;+26:36:25.2;;360;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 794;Neb;05:25:20.83;+35:32:38.0;;55;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 795;Neb;05:17:18.58;+34:23:12.8;;50;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 796;Neb;05:18:18.05;+34:03:08.3;;240;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 797;Neb;05:35:22.27;+36:11:55.0;;60;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 798;Neb;04:59:11.69;+30:33:29.5;;8;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 799;Neb;04:23:00.22;+23:36:57.6;;140;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 800;Neb;04:28:01.75;+24:36:37.4;;300;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 801;Neb;08:05:33.96;+46:21:24.8;;90;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 802;Neb;05:38:21.77;+35:51:41.8;;2;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 803;Neb;05:39:21.77;+35:51:37.4;;12;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 804;Neb;05:28:18.91;+34:22:25.3;;13;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 805;Neb;05:42:22.42;+36:11:24.4;;40;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 806;Neb;04:38:04.37;+26:10:57.0;;4;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 807;Neb;05:22:17.06;+33:22:51.2;;40;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 808;Neb;05:41:21.82;+35:51:28.8;;10;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 809;Neb;05:07:12.46;+30:49:55.6;;2;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 810;Neb;05:31:18.72;+34:12:12.2;;4;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 811;Neb;07:58:33.29;+45:31:51.2;;60;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 812;Neb;04:32:01.61;+24:19:21.4;;4;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 813;Neb;04:40:03.89;+25:44:48.8;;4;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 814;Neb;04:26:59.59;+22:56:41.6;;10;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 815;Neb;04:36:01.68;+24:14:05.3;;1;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 816;Neb;04:32:59.86;+22:56:17.5;;130;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 817;Neb;04:21:55.27;+19:37:01.6;;7;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 818;Neb;05:39:13.18;+30:41:37.7;;22;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 819;Neb;04:27:54.53;+18:46:37.9;;150;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 820;Neb;02:49:30.70;-03:47:35.9;;40;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 821;Neb;04:30:53.83;+18:06:25.9;;6;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 822;Neb;05:39:09.12;+28:01:37.9;;200;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 823;Neb;06:04:13.08;+30:29:48.5;;4;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 824;Neb;06:04:12.70;+30:14:48.5;;2;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 825;Neb;06:04:12.58;+30:09:48.6;;10;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 826;Neb;05:51:07.75;+27:00:45.7;;7;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 827;Neb;05:52:07.75;+27:00:41.4;;10;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 828;Neb;04:13:44.40;+10:12:33.5;;5;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 829;Neb;03:59:40.37;+06:38:27.2;;22;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 830;Neb;05:39:02.45;+23:21:38.2;;8;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 831;Neb;04:15:42.94;+08:47:25.8;;30;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 832;Neb;04:15:42.94;+08:47:25.8;;6;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 833;Neb;05:35:00.58;+22:01:55.6;;8;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 834;Neb;04:15:42.22;+08:07:25.7;;140;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 835;Neb;03:59:38.69;+04:58:27.5;;20;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 836;Neb;04:01:37.54;+03:48:19.8;;80;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 837;Neb;05:40:58.39;+20:20:29.8;;3;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 838;Neb;05:01:49.87;+14:04:17.8;;90;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 839;Neb;04:02:36.86;+03:08:16.1;;600;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 840;Neb;06:19:02.42;+23:16:43.3;;8;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 841;Neb;06:21:02.66;+23:28:34.7;;50;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 842;Neb;04:32:41.40;+07:06:18.0;;270;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 843;Neb;06:09:00.17;+21:35:27.2;;10;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 844;Neb;06:17:01.34;+22:28:52.3;;50;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 845;Neb;06:23:01.94;+22:58:26.0;;40;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 846;Neb;04:39:41.66;+07:15:49.7;;10;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 847;Neb;04:40:41.86;+07:25:45.5;;25;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 848;Neb;05:14:48.84;+13:01:22.4;;2;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 849;Neb;04:32:40.13;+05:56:18.2;;10;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 850;Neb;05:17:49.32;+13:23:09.6;;5;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 851;Neb;05:17:49.32;+13:23:09.6;;15;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 852;Neb;04:33:40.13;+05:56:14.3;;10;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 853;Neb;04:00:33.82;+00:08:24.0;;930;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 854;Neb;06:09:58.70;+20:29:22.9;;40;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 855;Neb;06:07:56.33;+18:41:31.6;;3;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 856;Neb;03:12:25.61;-09:13:46.6;;15;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 857;Neb;05:21:46.97;+11:22:52.3;;70;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 858;Neb;06:11:55.46;+18:01:14.2;;10;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 859;Neb;06:12:55.42;+17:59:10.0;;4;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 860;Neb;04:55:39.77;+05:24:43.2;;40;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 861;Neb;03:59:29.78;-03:51:32.0;;90;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 862;Neb;06:08:52.68;+15:49:27.5;;30;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 863;Neb;06:08:52.61;+15:46:27.5;;42;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 864;Neb;06:08:52.46;+15:39:27.4;;30;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 865;Neb;05:32:45.46;+10:02:04.9;;270;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 866;Neb;05:21:43.42;+08:22:52.3;;3;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 867;Neb;05:21:43.42;+08:22:52.3;;20;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 868;Neb;05:06:40.61;+06:03:56.9;;30;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 869;Neb;05:18:42.70;+07:48:05.4;;40;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 870;Neb;03:28:25.03;-09:19:40.1;;65;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 871;Neb;05:18:41.93;+07:08:05.3;;30;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 872;Neb;05:17:41.74;+06:58:09.8;;40;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 873;Neb;06:09:50.59;+14:09:23.0;;30;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 874;Neb;06:10:50.06;+13:44:19.0;;30;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 875;Neb;06:15:50.71;+14:16:57.0;;8;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 876;Neb;06:14:50.18;+13:50:01.3;;3;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 877;Neb;06:09:48.94;+12:49:23.2;;1;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 878;Neb;05:44:44.50;+09:11:12.8;;30;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 879;Neb;05:45:44.35;+09:03:08.3;;3;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 880;Neb;05:19:39.19;+04:46:01.2;;40;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 881;Neb;05:22:39.53;+05:02:48.5;;45;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 882;Neb;05:20:39.14;+04:42:56.9;;40;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 883;Neb;05:17:38.54;+04:13:09.8;;40;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 884;Neb;05:19:38.54;+04:13:01.2;;50;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 885;Neb;05:30:39.36;+04:52:13.8;;70;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 886;Neb;05:30:39.12;+04:40:13.8;;3;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 887;Neb;06:26:47.83;+11:58:09.1;;130;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 888;Neb;05:28:38.18;+03:52:22.4;;55;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 889;Neb;06:30:48.22;+12:17:51.7;;55;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 890;Neb;05:22:37.03;+02:52:48.4;;120;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 891;Neb;07:11:52.94;+16:44:56.8;;120;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 892;Neb;05:30:37.80;+03:32:13.9;;30;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 893;Neb;04:32:28.39;-04:53:41.3;;60;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 894;Neb;05:38:38.59;+04:11:39.1;;20;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 895;Neb;06:30:46.61;+10:57:51.8;;120;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 896;Neb;04:27:27.00;-06:13:21.4;;40;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 897;Neb;04:31:27.48;-05:43:37.2;;25;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 898;Neb;06:30:45.98;+10:26:51.7;;5;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 899;Neb;06:36:46.54;+10:57:25.9;;30;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 900;Neb;04:34:27.34;-05:49:49.4;;26;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 901;Neb;06:32:45.84;+10:20:43.1;;2;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 902;Neb;06:36:46.34;+10:47:25.8;;9;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 903;Neb;06:30:45.46;+10:00:51.8;;25;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 904;Neb;06:32:45.62;+10:09:43.2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 905;Neb;05:50:39.00;+04:30:46.8;;80;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 906;Neb;04:41:27.74;-05:24:18.0;;40;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 907;Neb;05:13:32.06;-01:26:32.6;;10;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 908;Neb;06:00:39.58;+05:00:02.9;;240;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 909;Neb;04:40:26.93;-06:09:14.0;;35;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 910;Neb;05:10:31.30;-02:06:19.8;;45;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 911;Neb;06:40:45.26;+09:54:08.6;;10;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 912;Neb;06:40:45.02;+09:42:08.6;;45;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 913;Neb;05:33:32.95;-00:39:59.0;;2;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 914;Neb;05:34:33.17;-00:28:03.4;;2;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 915;Neb;05:15:31.30;-02:06:41.4;;60;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 916;Neb;05:06:29.90;-03:21:02.9;;2;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 917;Neb;04:47:27.12;-05:54:42.8;;70;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 918;Neb;05:32:33.77;+00:02:05.3;;1560;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 919;Neb;05:19:31.66;-01:46:58.4;;50;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 920;Neb;06:38:43.87;+08:43:17.4;;2;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 921;Neb;05:36:33.26;-00:23:12.1;;10;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 922;Neb;06:40:44.14;+08:57:08.6;;180;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 923;Neb;05:04:29.26;-03:55:54.1;;120;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 924;Neb;05:40:32.88;-00:43:29.3;;15;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 925;Neb;05:40:32.98;-00:38:29.4;;2;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 926;Neb;06:51:45.26;+09:59:21.5;;10;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 927;Neb;05:40:33.05;-00:34:29.6;;2;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 928;Neb;05:38:33.55;-00:08:20.8;;15;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 929;Neb;06:37:42.98;+07:57:21.6;;540;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 930;Neb;06:33:42.22;+07:17:39.1;;30;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 931;Neb;06:33:42.22;+07:17:39.1;;15;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 932;Neb;06:31:41.86;+06:57:47.5;;55;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 933;Neb;05:47:34.92;+01:01:00.1;;420;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 934;Neb;05:47:34.92;+01:01:00.1;;140;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 935;Neb;05:34:32.40;-01:08:03.5;;15;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 936;Neb;06:33:41.45;+06:37:39.0;;11;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 937;Neb;05:18:29.76;-03:26:54.2;;200;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 938;Neb;05:47:33.98;+00:13:00.1;;7;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 939;Neb;05:46:33.74;+00:01:04.4;;10;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 940;Neb;05:34:31.82;-01:38:03.5;;50;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 941;Neb;06:31:40.58;+05:52:47.6;;18;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 942;Neb;05:20:29.35;-03:47:02.8;;100;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 943;Neb;06:33:40.27;+05:37:39.0;;30;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 944;Neb;05:40:31.94;-01:31:29.3;;8;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 945;Neb;05:15:28.03;-04:56:41.3;;90;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 946;Neb;05:41:31.92;-01:33:33.8;;10;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 947;Neb;06:44:41.38;+06:36:51.5;;60;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 948;Neb;06:32:39.50;+04:57:43.6;;80;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 949;Neb;06:32:39.50;+04:57:43.6;;18;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 950;Neb;05:37:31.06;-02:18:16.2;;70;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 951;Neb;06:36:39.67;+05:07:26.0;;15;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 952;Neb;06:40:40.06;+05:27:09.0;;200;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 953;Neb;05:41:31.03;-02:18:33.8;;90;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 954;Neb;05:41:31.03;-02:18:33.8;;10;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 955;Neb;05:54:32.57;-00:59:30.5;;40;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 956;Neb;05:20:27.43;-05:27:02.5;;50;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 957;Neb;05:21:27.43;-05:27:06.8;;8;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 958;Neb;05:39:30.07;-03:08:25.1;;60;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 959;Neb;05:02:24.70;-07:55:45.5;;180;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 960;Neb;05:19:26.86;-05:56:58.2;;30;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 961;Neb;05:23:27.41;-05:27:15.5;;30;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 962;Neb;05:41:30.07;-03:08:33.7;;50;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 963;Neb;05:32:28.54;-04:27:54.4;;8;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 964;Neb;05:22:27.05;-05:47:11.0;;110;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 965;Neb;05:39:29.50;-03:38:25.1;;8;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 966;Neb;05:55:31.80;-01:39:34.9;;90;;;;;;;;;;;;;;;;;;;;;;;;;;
